"","NAME","Year","Month","Day","PRCP","SNOW","SNWD"
"26799","HANOVER, NH US",2003,1,9,0.3,3.9,31
"26800","HANOVER, NH US",2003,1,10,0.08,1.1,32
"26801","HANOVER, NH US",2003,1,11,0.02,0.2,31
"26802","HANOVER, NH US",2003,1,12,0,0,31
"26803","HANOVER, NH US",2003,1,13,0,0,31
"26804","HANOVER, NH US",2003,1,14,0,0,30
"26805","HANOVER, NH US",2003,1,15,0,0,30
"26806","HANOVER, NH US",2003,1,16,0.01,0.3,30
"26807","HANOVER, NH US",2003,1,17,0,0,30
"26808","HANOVER, NH US",2003,1,18,0,0,30
"26809","HANOVER, NH US",2003,1,19,0,0,30
"26810","HANOVER, NH US",2003,1,20,0,0,30
"26811","HANOVER, NH US",2003,1,21,0,0,30
"26812","HANOVER, NH US",2003,1,22,0,0,30
"26813","HANOVER, NH US",2003,1,23,0,0,30
"26814","HANOVER, NH US",2003,1,24,0,0,30
"26815","HANOVER, NH US",2003,1,25,0,0,29
"26816","HANOVER, NH US",2003,1,26,0,0,29
"26817","HANOVER, NH US",2003,1,27,0,0,29
"26818","HANOVER, NH US",2003,1,28,0,0,29
"26819","HANOVER, NH US",2003,1,29,0,0,29
"26820","HANOVER, NH US",2003,1,30,0,0,29
"26821","HANOVER, NH US",2003,1,31,0,0,29
"26822","HANOVER, NH US",2003,2,1,0.22,2.5,30
"26823","HANOVER, NH US",2003,2,2,0.05,0.5,31
"26824","HANOVER, NH US",2003,2,3,0,0,31
"26825","HANOVER, NH US",2003,2,4,0.41,0.4,30
"26826","HANOVER, NH US",2003,2,5,0,0,30
"26827","HANOVER, NH US",2003,2,6,0,0,30
"26828","HANOVER, NH US",2003,2,7,0.04,0.5,30
"26829","HANOVER, NH US",2003,2,8,0,0,30
"26830","HANOVER, NH US",2003,2,9,0.02,0.1,30
"26831","HANOVER, NH US",2003,2,10,0.05,1.1,31
"26832","HANOVER, NH US",2003,2,11,0,0,31
"26833","HANOVER, NH US",2003,2,12,0.08,0.6,31
"26834","HANOVER, NH US",2003,2,13,0,0,31
"26835","HANOVER, NH US",2003,2,14,0,0,31
"26836","HANOVER, NH US",2003,2,15,0,0,31
"26837","HANOVER, NH US",2003,2,16,0,0,31
"26838","HANOVER, NH US",2003,2,17,0.13,3.2,33
"26839","HANOVER, NH US",2003,2,18,0.21,3.5,35
"26840","HANOVER, NH US",2003,2,19,0,0,31
"26841","HANOVER, NH US",2003,2,20,0,0,30
"26842","HANOVER, NH US",2003,2,21,0,0,28
"26843","HANOVER, NH US",2003,2,22,0.27,0.5,27
"26844","HANOVER, NH US",2003,2,23,0,0,27
"26845","HANOVER, NH US",2003,2,24,0.01,0.1,27
"26846","HANOVER, NH US",2003,2,25,0,0,27
"26847","HANOVER, NH US",2003,2,26,0,0,27
"26848","HANOVER, NH US",2003,2,27,0,0,27
"26849","HANOVER, NH US",2003,2,28,0,0,27
"26850","HANOVER, NH US",2003,3,1,0,0,26
"26851","HANOVER, NH US",2003,3,2,0.3,1.1,25
"26852","HANOVER, NH US",2003,3,3,0,0,25
"26853","HANOVER, NH US",2003,3,4,0,0,24
"26854","HANOVER, NH US",2003,3,5,0.13,0,23
"26855","HANOVER, NH US",2003,3,6,0,0,22
"26856","HANOVER, NH US",2003,3,7,0,0,22
"26857","HANOVER, NH US",2003,3,8,0.03,0,21
"26858","HANOVER, NH US",2003,3,9,0,0,20
"26859","HANOVER, NH US",2003,3,10,0,0,20
"26860","HANOVER, NH US",2003,3,11,0.04,0,20
"26861","HANOVER, NH US",2003,3,12,0,0,19
"26862","HANOVER, NH US",2003,3,13,0,0,19
"26863","HANOVER, NH US",2003,3,14,0,0,19
"26864","HANOVER, NH US",2003,3,15,0,0,19
"26865","HANOVER, NH US",2003,3,16,0,0,19
"26866","HANOVER, NH US",2003,3,17,0,0,18
"26867","HANOVER, NH US",2003,3,18,0,0,16
"26868","HANOVER, NH US",2003,3,19,0,0,16
"26869","HANOVER, NH US",2003,3,20,0.52,0,15
"26870","HANOVER, NH US",2003,3,21,0.48,0,15
"26871","HANOVER, NH US",2003,3,22,0,0,12
"26872","HANOVER, NH US",2003,3,23,0,0,11
"26873","HANOVER, NH US",2003,3,24,0,0,10
"26874","HANOVER, NH US",2003,3,25,0,0,8
"26875","HANOVER, NH US",2003,3,26,0.02,0,6
"26876","HANOVER, NH US",2003,3,27,0.01,0,0
"26877","HANOVER, NH US",2003,3,28,0,0,0
"26878","HANOVER, NH US",2003,3,29,0,0,0
"26879","HANOVER, NH US",2003,3,30,0.46,0.6,1
"26880","HANOVER, NH US",2003,3,31,0.16,0.2,1
"26881","HANOVER, NH US",2003,4,1,0.03,0.2,0
"26882","HANOVER, NH US",2003,4,2,0,0,0
"26883","HANOVER, NH US",2003,4,3,0.6,3.4,3
"26884","HANOVER, NH US",2003,4,4,0.14,2.1,5
"26885","HANOVER, NH US",2003,4,5,0.61,5,10
"26886","HANOVER, NH US",2003,4,6,0.08,0,7
"26887","HANOVER, NH US",2003,4,7,0,0,7
"26888","HANOVER, NH US",2003,4,8,0.16,1,7
"26889","HANOVER, NH US",2003,4,9,0,0,5
"26890","HANOVER, NH US",2003,4,10,0,0,0
"26891","HANOVER, NH US",2003,4,11,0.1,0,0
"26892","HANOVER, NH US",2003,4,12,0.02,0,0
"26893","HANOVER, NH US",2003,4,13,0,0,0
"26894","HANOVER, NH US",2003,4,14,0,0,0
"26895","HANOVER, NH US",2003,4,15,0,0,0
"26896","HANOVER, NH US",2003,4,16,0,0,0
"26897","HANOVER, NH US",2003,4,17,0,0,0
"26898","HANOVER, NH US",2003,4,18,0,0,0
"26899","HANOVER, NH US",2003,4,19,0,0,0
"26900","HANOVER, NH US",2003,4,20,0,0,0
"26901","HANOVER, NH US",2003,4,21,0,0,0
"26902","HANOVER, NH US",2003,4,22,0,0,0
"26903","HANOVER, NH US",2003,4,23,0.32,0,0
"26904","HANOVER, NH US",2003,4,24,0.18,0,0
"26905","HANOVER, NH US",2003,4,25,0,0,0
"26906","HANOVER, NH US",2003,4,26,0.31,0,0
"26907","HANOVER, NH US",2003,4,27,0,0,0
"26908","HANOVER, NH US",2003,4,28,0,0,0
"26909","HANOVER, NH US",2003,4,29,0,0,0
"26910","HANOVER, NH US",2003,4,30,0,0,0
"26911","HANOVER, NH US",2003,5,1,0.26,0,0
"26912","HANOVER, NH US",2003,5,2,0.41,0,0
"26913","HANOVER, NH US",2003,5,3,0,0,0
"26914","HANOVER, NH US",2003,5,4,0,0,0
"26915","HANOVER, NH US",2003,5,5,0,0,0
"26916","HANOVER, NH US",2003,5,6,0.05,0,0
"26917","HANOVER, NH US",2003,5,7,0.01,0,0
"26918","HANOVER, NH US",2003,5,8,0.03,0,0
"26919","HANOVER, NH US",2003,5,9,0.02,0,0
"26920","HANOVER, NH US",2003,5,10,0,0,0
"26921","HANOVER, NH US",2003,5,11,0,0,0
"26922","HANOVER, NH US",2003,5,12,1.12,0,0
"26923","HANOVER, NH US",2003,5,13,0.33,0,0
"26924","HANOVER, NH US",2003,5,14,0.2,0,0
"26925","HANOVER, NH US",2003,5,15,0,0,0
"26926","HANOVER, NH US",2003,5,16,0,0,0
"26927","HANOVER, NH US",2003,5,17,0,0,0
"26928","HANOVER, NH US",2003,5,18,0,0,0
"26929","HANOVER, NH US",2003,5,19,0,0,0
"26930","HANOVER, NH US",2003,5,20,0,0,0
"26931","HANOVER, NH US",2003,5,21,0.1,0,0
"26932","HANOVER, NH US",2003,5,22,0,0,0
"26933","HANOVER, NH US",2003,5,23,0,0,0
"26934","HANOVER, NH US",2003,5,24,0.09,0,0
"26935","HANOVER, NH US",2003,5,25,0.28,0,0
"26936","HANOVER, NH US",2003,5,26,0.3,0,0
"26937","HANOVER, NH US",2003,5,27,0.23,0,0
"26938","HANOVER, NH US",2003,5,28,0.08,0,0
"26939","HANOVER, NH US",2003,5,29,0.02,0,0
"26940","HANOVER, NH US",2003,5,30,0.01,0,0
"26941","HANOVER, NH US",2003,5,31,0,0,0
"26942","HANOVER, NH US",2003,6,1,0.21,0,0
"26943","HANOVER, NH US",2003,6,2,0.06,0,0
"26944","HANOVER, NH US",2003,6,3,0,0,0
"26945","HANOVER, NH US",2003,6,4,0,0,0
"26946","HANOVER, NH US",2003,6,5,0.46,0,0
"26947","HANOVER, NH US",2003,6,6,0,0,0
"26948","HANOVER, NH US",2003,6,7,0.06,0,0
"26949","HANOVER, NH US",2003,6,8,0,0,0
"26950","HANOVER, NH US",2003,6,9,0.04,0,0
"26951","HANOVER, NH US",2003,6,10,0,0,0
"26952","HANOVER, NH US",2003,6,11,0,0,0
"26953","HANOVER, NH US",2003,6,12,0,0,0
"26954","HANOVER, NH US",2003,6,13,0.51,0,0
"26955","HANOVER, NH US",2003,6,14,0.17,0,0
"26956","HANOVER, NH US",2003,6,15,0,0,0
"26957","HANOVER, NH US",2003,6,16,0,0,0
"26958","HANOVER, NH US",2003,6,17,0,0,0
"26959","HANOVER, NH US",2003,6,18,0,0,0
"26960","HANOVER, NH US",2003,6,19,0,0,0
"26961","HANOVER, NH US",2003,6,20,0,0,0
"26962","HANOVER, NH US",2003,6,21,0,0,0
"26963","HANOVER, NH US",2003,6,22,0,0,0
"26964","HANOVER, NH US",2003,6,23,0.17,0,0
"26965","HANOVER, NH US",2003,6,24,0,0,0
"26966","HANOVER, NH US",2003,6,25,0,0,0
"26967","HANOVER, NH US",2003,6,26,0,0,0
"26968","HANOVER, NH US",2003,6,27,0,0,0
"26969","HANOVER, NH US",2003,6,28,0,0,0
"26970","HANOVER, NH US",2003,6,29,0,0,0
"26971","HANOVER, NH US",2003,6,30,0.2,0,0
"26972","HANOVER, NH US",2003,7,1,0,0,0
"26973","HANOVER, NH US",2003,7,2,0,0,0
"26974","HANOVER, NH US",2003,7,3,0,0,0
"26975","HANOVER, NH US",2003,7,4,0,0,0
"26976","HANOVER, NH US",2003,7,5,0,0,0
"26977","HANOVER, NH US",2003,7,6,0,0,0
"26978","HANOVER, NH US",2003,7,7,0,0,0
"26979","HANOVER, NH US",2003,7,8,0.09,0,0
"26980","HANOVER, NH US",2003,7,9,0.02,0,0
"26981","HANOVER, NH US",2003,7,10,0,0,0
"26982","HANOVER, NH US",2003,7,11,0.21,0,0
"26983","HANOVER, NH US",2003,7,12,0.27,0,0
"26984","HANOVER, NH US",2003,7,13,0.41,0,0
"26985","HANOVER, NH US",2003,7,14,0,0,0
"26986","HANOVER, NH US",2003,7,15,0,0,0
"26987","HANOVER, NH US",2003,7,16,0.8,0,0
"26988","HANOVER, NH US",2003,7,17,0,0,0
"26989","HANOVER, NH US",2003,7,18,0.25,0,0
"26990","HANOVER, NH US",2003,7,19,0,0,0
"26991","HANOVER, NH US",2003,7,20,0,0,0
"26992","HANOVER, NH US",2003,7,21,0.95,0,0
"26993","HANOVER, NH US",2003,7,22,0,0,0
"26994","HANOVER, NH US",2003,7,23,0.2,0,0
"26995","HANOVER, NH US",2003,7,24,0.68,0,0
"26996","HANOVER, NH US",2003,7,25,0,0,0
"26997","HANOVER, NH US",2003,7,26,0,0,0
"26998","HANOVER, NH US",2003,7,27,0,0,0
"26999","HANOVER, NH US",2003,7,28,0,0,0
"27000","HANOVER, NH US",2003,7,29,0,0,0
"27001","HANOVER, NH US",2003,7,30,0,0,0
"27002","HANOVER, NH US",2003,7,31,0,0,0
"27003","HANOVER, NH US",2003,8,1,0,0,0
"27004","HANOVER, NH US",2003,8,2,0.1,0,0
"27005","HANOVER, NH US",2003,8,3,0.2,0,0
"27006","HANOVER, NH US",2003,8,4,0.3,0,0
"27007","HANOVER, NH US",2003,8,5,0.02,0,0
"27008","HANOVER, NH US",2003,8,6,1.12,0,0
"27009","HANOVER, NH US",2003,8,7,0.06,0,0
"27010","HANOVER, NH US",2003,8,8,0.15,0,0
"27011","HANOVER, NH US",2003,8,9,0.02,0,0
"27012","HANOVER, NH US",2003,8,10,2.15,0,0
"27013","HANOVER, NH US",2003,8,11,0.08,0,0
"27014","HANOVER, NH US",2003,8,12,0,0,0
"27015","HANOVER, NH US",2003,8,13,0.14,0,0
"27016","HANOVER, NH US",2003,8,14,0,0,0
"27017","HANOVER, NH US",2003,8,15,0.19,0,0
"27018","HANOVER, NH US",2003,8,16,0.2,0,0
"27019","HANOVER, NH US",2003,8,17,0,0,0
"27020","HANOVER, NH US",2003,8,18,0,0,0
"27021","HANOVER, NH US",2003,9,1,0,0,0
"27022","HANOVER, NH US",2003,9,2,0.01,0,0
"27023","HANOVER, NH US",2003,9,3,0.16,0,0
"27024","HANOVER, NH US",2003,9,4,1.16,0,0
"27025","HANOVER, NH US",2003,9,5,0,0,0
"27026","HANOVER, NH US",2003,9,6,0,0,0
"27027","HANOVER, NH US",2003,9,7,0.01,0,0
"27028","HANOVER, NH US",2003,9,8,0,0,0
"27029","HANOVER, NH US",2003,9,9,0.01,0,0
"27030","HANOVER, NH US",2003,9,10,0,0,0
"27031","HANOVER, NH US",2003,9,11,0.01,0,0
"27032","HANOVER, NH US",2003,9,12,0,0,0
"27033","HANOVER, NH US",2003,9,13,0,0,0
"27034","HANOVER, NH US",2003,9,14,0.17,0,0
"27035","HANOVER, NH US",2003,9,15,0,0,0
"27036","HANOVER, NH US",2003,9,16,0.51,0,0
"27037","HANOVER, NH US",2003,9,17,0,0,0
"27038","HANOVER, NH US",2003,9,18,0,0,0
"27039","HANOVER, NH US",2003,9,19,0.01,0,0
"27040","HANOVER, NH US",2003,9,20,0,0,0
"27041","HANOVER, NH US",2003,9,21,0,0,0
"27042","HANOVER, NH US",2003,9,22,0,0,0
"27043","HANOVER, NH US",2003,9,23,0.16,0,0
"27044","HANOVER, NH US",2003,9,24,0,0,0
"27045","HANOVER, NH US",2003,9,25,0.32,0,0
"27046","HANOVER, NH US",2003,9,26,0.01,0,0
"27047","HANOVER, NH US",2003,9,27,0.01,0,0
"27048","HANOVER, NH US",2003,9,28,0.52,0,0
"27049","HANOVER, NH US",2003,9,29,0.03,0,0
"27050","HANOVER, NH US",2003,9,30,0,0,0
"27051","HANOVER, NH US",2003,10,1,0.02,0,0
"27052","HANOVER, NH US",2003,10,2,0,0,0
"27053","HANOVER, NH US",2003,10,3,0,0,0
"27054","HANOVER, NH US",2003,10,4,0.17,0,0
"27055","HANOVER, NH US",2003,10,5,0,0,0
"27056","HANOVER, NH US",2003,10,6,0,0,0
"27057","HANOVER, NH US",2003,10,7,0,0,0
"27058","HANOVER, NH US",2003,10,8,0,0,0
"27059","HANOVER, NH US",2003,10,9,0,0,0
"27060","HANOVER, NH US",2003,10,10,0.01,0,0
"27061","HANOVER, NH US",2003,10,11,0,0,0
"27062","HANOVER, NH US",2003,10,12,0,0,0
"27063","HANOVER, NH US",2003,10,13,0,0,0
"27064","HANOVER, NH US",2003,10,14,0,0,0
"27065","HANOVER, NH US",2003,10,15,0.11,0,0
"27066","HANOVER, NH US",2003,10,16,0,0,0
"27067","HANOVER, NH US",2003,10,17,0,0,0
"27068","HANOVER, NH US",2003,10,18,0,0,0
"27069","HANOVER, NH US",2003,10,19,0,0,0
"27070","HANOVER, NH US",2003,10,20,0,0,0
"27071","HANOVER, NH US",2003,10,21,0.21,0,0
"27072","HANOVER, NH US",2003,10,22,0,0,0
"27073","HANOVER, NH US",2003,10,23,0,0,0
"27074","HANOVER, NH US",2003,10,24,0,0,0
"27075","HANOVER, NH US",2003,10,25,0,0,0
"27076","HANOVER, NH US",2003,10,26,1.11,0,0
"27077","HANOVER, NH US",2003,10,27,0,0,0
"27078","HANOVER, NH US",2003,10,28,0,0,0
"27079","HANOVER, NH US",2003,10,29,1.92,0,0
"27080","HANOVER, NH US",2003,10,30,0,0,0
"27081","HANOVER, NH US",2003,10,31,0,0,0
"27082","HANOVER, NH US",2003,11,1,0,0,0
"27083","HANOVER, NH US",2003,11,2,0.3,0,0
"27084","HANOVER, NH US",2003,11,3,0,0,0
"27085","HANOVER, NH US",2003,11,4,0,0,0
"27086","HANOVER, NH US",2003,11,5,0.35,0,0
"27087","HANOVER, NH US",2003,11,6,0,0,0
"27088","HANOVER, NH US",2003,11,7,0,0,0
"27089","HANOVER, NH US",2003,11,8,0,0,0
"27090","HANOVER, NH US",2003,11,9,0,0,0
"27091","HANOVER, NH US",2003,11,10,0,0,0
"27092","HANOVER, NH US",2003,11,11,0.1,0.2,0
"27093","HANOVER, NH US",2003,11,12,0,0,0
"27094","HANOVER, NH US",2003,11,13,0,0,0
"27095","HANOVER, NH US",2003,11,14,0,0,0
"27096","HANOVER, NH US",2003,11,15,0.35,0,0
"27097","HANOVER, NH US",2003,11,16,0,0,0
"27098","HANOVER, NH US",2003,11,17,0,0,0
"27099","HANOVER, NH US",2003,11,18,0,0,0
"27100","HANOVER, NH US",2003,11,19,1.05,0,0
"27101","HANOVER, NH US",2003,11,20,0.73,0,0
"27102","HANOVER, NH US",2003,11,21,0,0,0
"27103","HANOVER, NH US",2003,11,22,0,0,0
"27104","HANOVER, NH US",2003,11,23,0,0,0
"27105","HANOVER, NH US",2003,11,24,0,0,0
"27106","HANOVER, NH US",2003,11,25,0,0,0
"27107","HANOVER, NH US",2003,11,26,0,0,0
"27108","HANOVER, NH US",2003,11,27,0,0,0
"27109","HANOVER, NH US",2003,11,28,0.89,0,0
"27110","HANOVER, NH US",2003,11,29,0,0,0
"27111","HANOVER, NH US",2003,11,30,0,0,0
"27112","HANOVER, NH US",2003,12,1,0,0,0
"27113","HANOVER, NH US",2003,12,2,0,0,0
"27114","HANOVER, NH US",2003,12,3,0,0,0
"27115","HANOVER, NH US",2003,12,4,0,0,0
"27116","HANOVER, NH US",2003,12,5,0,0,0
"27117","HANOVER, NH US",2003,12,6,0.6,7.4,7
"27118","HANOVER, NH US",2003,12,7,0.53,7.1,13
"27119","HANOVER, NH US",2003,12,8,0,0,13
"27120","HANOVER, NH US",2003,12,9,0,0,13
"27121","HANOVER, NH US",2003,12,10,0,0,11
"27122","HANOVER, NH US",2003,12,11,0.6,0,4
"27123","HANOVER, NH US",2003,12,12,0,0,4
"27124","HANOVER, NH US",2003,12,13,0,0,4
"27125","HANOVER, NH US",2003,12,14,0,0,4
"27126","HANOVER, NH US",2003,12,15,1.25,9.7,10
"27127","HANOVER, NH US",2003,12,16,0,0,10
"27128","HANOVER, NH US",2003,12,17,0,0,10
"27129","HANOVER, NH US",2003,12,18,0,0,10
"27130","HANOVER, NH US",2003,12,19,0,0,10
"27131","HANOVER, NH US",2003,12,20,0,0,9
"27132","HANOVER, NH US",2003,12,21,0,0,9
"27133","HANOVER, NH US",2003,12,22,0,0,8
"27134","HANOVER, NH US",2003,12,23,0,0,7
"27135","HANOVER, NH US",2003,12,24,0.17,0,6
"27136","HANOVER, NH US",2003,12,25,0,0,6
"27137","HANOVER, NH US",2003,12,26,0,0,6
"27138","HANOVER, NH US",2003,12,27,0,0,6
"27139","HANOVER, NH US",2003,12,28,0,0,6
"27140","HANOVER, NH US",2003,12,29,0,0,6
"27141","HANOVER, NH US",2003,12,30,0,0,6
"27142","HANOVER, NH US",2003,12,31,0,0,6
"27143","HANOVER, NH US",2004,1,1,0,0,6
"27144","HANOVER, NH US",2004,1,2,0,0,6
"27145","HANOVER, NH US",2004,1,3,0,0,6
"27146","HANOVER, NH US",2004,1,4,0,0,5
"27147","HANOVER, NH US",2004,1,5,0,0,4
"27148","HANOVER, NH US",2004,1,6,0.08,1.8,6
"27149","HANOVER, NH US",2004,1,7,0,0,6
"27150","HANOVER, NH US",2004,1,8,0,0,6
"27151","HANOVER, NH US",2004,1,9,0,0,6
"27152","HANOVER, NH US",2004,1,10,0,0,6
"27153","HANOVER, NH US",2004,1,11,0.01,0.1,6
"27154","HANOVER, NH US",2004,1,12,0,0,6
"27155","HANOVER, NH US",2004,1,13,0,0,6
"27156","HANOVER, NH US",2004,1,14,0,0,6
"27157","HANOVER, NH US",2004,1,15,0,0,6
"27158","HANOVER, NH US",2004,1,16,0,0,6
"27159","HANOVER, NH US",2004,1,17,0,0,6
"27160","HANOVER, NH US",2004,1,18,0.45,1.2,7
"27161","HANOVER, NH US",2004,1,19,0,0,7
"27162","HANOVER, NH US",2004,1,20,0,0,7
"27163","HANOVER, NH US",2004,1,21,0,0,7
"27164","HANOVER, NH US",2004,1,22,0,0,7
"27165","HANOVER, NH US",2004,1,23,0,0,7
"27166","HANOVER, NH US",2004,1,24,0,0,7
"27167","HANOVER, NH US",2004,1,25,0,0,7
"27168","HANOVER, NH US",2004,1,26,0,0,7
"27169","HANOVER, NH US",2004,1,27,0,0,7
"27170","HANOVER, NH US",2004,1,28,0,0,6
"27171","HANOVER, NH US",2004,1,29,0,0,5
"27172","HANOVER, NH US",2004,1,30,0.05,2,7
"27173","HANOVER, NH US",2004,1,31,0,0,7
"27174","HANOVER, NH US",2004,2,1,0,0,7
"27175","HANOVER, NH US",2004,2,2,0,0,7
"27176","HANOVER, NH US",2004,2,3,0.14,5,12
"27177","HANOVER, NH US",2004,2,4,0,0,12
"27178","HANOVER, NH US",2004,2,5,0,0,12
"27179","HANOVER, NH US",2004,2,6,0.42,3,15
"27180","HANOVER, NH US",2004,2,7,0,0,15
"27181","HANOVER, NH US",2004,2,8,0,0,14
"27182","HANOVER, NH US",2004,2,9,0,0,13
"27183","HANOVER, NH US",2004,2,10,0,0,12
"27184","HANOVER, NH US",2004,2,11,0,0,12
"27185","HANOVER, NH US",2004,2,12,0,0,12
"27186","HANOVER, NH US",2004,2,13,0,0,12
"27187","HANOVER, NH US",2004,2,14,0,0,10
"27188","HANOVER, NH US",2004,2,15,0,0,10
"27189","HANOVER, NH US",2004,2,16,0,0,10
"27190","HANOVER, NH US",2004,2,17,0,0,10
"27191","HANOVER, NH US",2004,2,18,0,0,8
"27192","HANOVER, NH US",2004,2,19,0,0,6
"27193","HANOVER, NH US",2004,2,20,0,0,6
"27194","HANOVER, NH US",2004,2,21,0,0,6
"27195","HANOVER, NH US",2004,2,22,0,0,6
"27196","HANOVER, NH US",2004,2,23,0,0,5
"27197","HANOVER, NH US",2004,2,24,0,0,5
"27198","HANOVER, NH US",2004,2,25,0,0,5
"27199","HANOVER, NH US",2004,2,26,0,0,4
"27200","HANOVER, NH US",2004,2,27,0,0,4
"27201","HANOVER, NH US",2004,2,28,0,0,4
"27202","HANOVER, NH US",2004,2,29,0,0,4
"27203","HANOVER, NH US",2004,3,1,0,0,5
"27204","HANOVER, NH US",2004,3,2,0.17,0,5
"27205","HANOVER, NH US",2004,3,3,0.01,0,5
"27206","HANOVER, NH US",2004,3,4,0,0,5
"27207","HANOVER, NH US",2004,3,5,0,0,0
"27208","HANOVER, NH US",2004,3,6,0,0,0
"27209","HANOVER, NH US",2004,3,7,0,0,0
"27210","HANOVER, NH US",2004,3,8,0,0,0
"27211","HANOVER, NH US",2004,3,9,0,0,0
"27212","HANOVER, NH US",2004,3,10,0.32,0,0
"27213","HANOVER, NH US",2004,3,11,0,0,0
"27214","HANOVER, NH US",2004,3,12,0,0,0
"27215","HANOVER, NH US",2004,3,13,0,0,0
"27216","HANOVER, NH US",2004,3,14,0.02,0,0
"27217","HANOVER, NH US",2004,3,15,0.01,1,1
"27218","HANOVER, NH US",2004,3,16,0,0,0
"27219","HANOVER, NH US",2004,3,17,0.19,4.1,4
"27220","HANOVER, NH US",2004,3,18,0.03,0.4,3
"27221","HANOVER, NH US",2004,3,19,0.03,0.3,1
"27222","HANOVER, NH US",2004,3,20,0.08,0.5,1
"27223","HANOVER, NH US",2004,3,21,0.05,0.3,0
"27224","HANOVER, NH US",2004,3,22,0,0,0
"27225","HANOVER, NH US",2004,3,23,0.01,0,0
"27226","HANOVER, NH US",2004,3,24,0.02,0,0
"27227","HANOVER, NH US",2004,3,25,0.05,0,0
"27228","HANOVER, NH US",2004,3,26,0.05,0,0
"27229","HANOVER, NH US",2004,3,27,0,0,0
"27230","HANOVER, NH US",2004,3,28,0,0,0
"27231","HANOVER, NH US",2004,3,29,0.06,0,0
"27232","HANOVER, NH US",2004,3,30,0,0,0
"27233","HANOVER, NH US",2004,3,31,0.05,0,0
"27234","HANOVER, NH US",2004,4,1,0.42,0,0
"27235","HANOVER, NH US",2004,4,2,0.33,0,0
"27236","HANOVER, NH US",2004,4,3,0.03,0,0
"27237","HANOVER, NH US",2004,4,4,0.13,0,0
"27238","HANOVER, NH US",2004,4,5,0,0,0
"27239","HANOVER, NH US",2004,4,6,0,0,0
"27240","HANOVER, NH US",2004,4,7,0,0,0
"27241","HANOVER, NH US",2004,4,8,0,0,0
"27242","HANOVER, NH US",2004,4,9,0,0,0
"27243","HANOVER, NH US",2004,4,10,0,0,0
"27244","HANOVER, NH US",2004,4,11,0,0,0
"27245","HANOVER, NH US",2004,4,12,0,0,0
"27246","HANOVER, NH US",2004,4,13,0.76,0,0
"27247","HANOVER, NH US",2004,4,14,0.03,0,0
"27248","HANOVER, NH US",2004,4,15,0,0,0
"27249","HANOVER, NH US",2004,4,16,0,0,0
"27250","HANOVER, NH US",2004,4,17,0.01,0,0
"27251","HANOVER, NH US",2004,4,18,0.02,0,0
"27252","HANOVER, NH US",2004,4,19,0.04,0,0
"27253","HANOVER, NH US",2004,4,20,0.06,0,0
"27254","HANOVER, NH US",2004,4,21,0.01,0,0
"27255","HANOVER, NH US",2004,4,22,0,0,0
"27256","HANOVER, NH US",2004,4,23,0,0,0
"27257","HANOVER, NH US",2004,4,24,0.06,0,0
"27258","HANOVER, NH US",2004,4,25,0.1,0,0
"27259","HANOVER, NH US",2004,4,26,0.6,0,0
"27260","HANOVER, NH US",2004,4,27,0,0,0
"27261","HANOVER, NH US",2004,4,28,0,0,0
"27262","HANOVER, NH US",2004,4,29,0,0,0
"27263","HANOVER, NH US",2004,4,30,0,0,0
"27264","HANOVER, NH US",2004,5,1,0,0,0
"27265","HANOVER, NH US",2004,5,2,0.02,0,0
"27266","HANOVER, NH US",2004,5,3,0.29,0,0
"27267","HANOVER, NH US",2004,5,4,0.39,0,0
"27268","HANOVER, NH US",2004,5,5,0,0,0
"27269","HANOVER, NH US",2004,5,6,0,0,0
"27270","HANOVER, NH US",2004,5,7,0,0,0
"27271","HANOVER, NH US",2004,5,8,0,0,0
"27272","HANOVER, NH US",2004,5,9,0.01,0,0
"27273","HANOVER, NH US",2004,5,10,0.52,0,0
"27274","HANOVER, NH US",2004,5,11,0.1,0,0
"27275","HANOVER, NH US",2004,5,12,0.11,0,0
"27276","HANOVER, NH US",2004,5,13,0,0,0
"27277","HANOVER, NH US",2004,5,14,0.01,0,0
"27278","HANOVER, NH US",2004,5,15,0.25,0,0
"27279","HANOVER, NH US",2004,5,16,0,0,0
"27280","HANOVER, NH US",2004,5,17,0,0,0
"27281","HANOVER, NH US",2004,5,18,0.36,0,0
"27282","HANOVER, NH US",2004,5,19,0,0,0
"27283","HANOVER, NH US",2004,5,20,0,0,0
"27284","HANOVER, NH US",2004,5,21,0.13,0,0
"27285","HANOVER, NH US",2004,5,22,1.13,0,0
"27286","HANOVER, NH US",2004,5,23,0,0,0
"27287","HANOVER, NH US",2004,5,24,1.55,0,0
"27288","HANOVER, NH US",2004,5,25,0.14,0,0
"27289","HANOVER, NH US",2004,5,26,0.02,0,0
"27290","HANOVER, NH US",2004,5,27,0,0,0
"27291","HANOVER, NH US",2004,5,28,0.59,0,0
"27292","HANOVER, NH US",2004,5,29,0,0,0
"27293","HANOVER, NH US",2004,5,30,0,0,0
"27294","HANOVER, NH US",2004,5,31,0,0,0
"27295","HANOVER, NH US",2004,6,1,0.01,0,0
"27296","HANOVER, NH US",2004,6,2,0.18,0,0
"27297","HANOVER, NH US",2004,6,3,0,0,0
"27298","HANOVER, NH US",2004,6,4,0,0,0
"27299","HANOVER, NH US",2004,6,5,0,0,0
"27300","HANOVER, NH US",2004,6,6,0,0,0
